CustomerSRKey,CustomerKey,CustomerCode,Name,Education,Occupation
4324,9550,20549,"Morris, Jennifer",Partial College,Professional
4325,9555,20554,"Tang, Donna",High School,Professional
4326,9556,20555,"Raje, Kelvin",High School,Professional
4327,9557,20556,"Sun, Glenn",High School,Professional
4328,9561,20560,"Raji, Mindy",Partial College,Professional
4329,9564,20563,"Blanco, Kendra",Bachelors,Management
4330,9573,20572,"Diaz, Caroline",Partial College,Professional
4331,9575,20574,"Patel, Brett",Partial College,Professional
4332,9584,20583,"Wang, Kristen",High School,Professional
4333,9585,20584,"Schmidt, Molly",Partial College,Professional
4334,9591,20590,"Zhang, Todd",Partial College,Management
4335,9592,20591,"Tang, Kara",High School,Management
4336,9599,20598,"Powell, Jackson",Partial High School,Professional
4337,9636,20635,"Young, Nathan",Bachelors,Management
4338,9637,20636,"Patterson, Olivia",Bachelors,Management
4339,9645,20644,"Brooks, Patrick",Graduate Degree,Management
4340,9647,20646,"Chen, Ryan",Graduate Degree,Skilled Manual
4341,9648,20647,"Bailey, Jared",Graduate Degree,Professional
4342,9649,20648,"Mitchell, Jordan",Graduate Degree,Professional
4343,9650,20649,"Ramirez, Natalie",Graduate Degree,Professional
4344,9651,20650,"Gray, Bryan",Bachelors,Skilled Manual
4345,9653,20652,"Scott, Amanda",Bachelors,Skilled Manual
4346,9654,20653,"White, Jessica",Bachelors,Skilled Manual
4347,9655,20654,"Murphy, Taylor",Bachelors,Skilled Manual
4348,9656,20655,"Butler, Edward",Bachelors,Skilled Manual
4349,9658,20657,"Russell, Blake",Bachelors,Skilled Manual
4350,9659,20658,"Campbell, Kaylee",Graduate Degree,Professional
4351,9660,20659,"Baker, Xavier",Graduate Degree,Professional
4352,9661,20660,"Cox, Christina",Graduate Degree,Professional
4353,9662,20661,"Diaz, Taylor",Graduate Degree,Professional
4354,9663,20662,"Perry, Taylor",Bachelors,Skilled Manual
4355,9664,20663,"Stewart, Kaitlyn",Bachelors,Skilled Manual
4356,9665,20664,"Watson, Isaiah",Bachelors,Skilled Manual
4357,9667,20666,"Rai, Lacey",Bachelors,Skilled Manual
4358,9668,20667,"Pal, Jodi",Bachelors,Skilled Manual
4359,9669,20668,"Rothenberg, Eric",Bachelors,Skilled Manual
4360,9672,20671,"Sanchez, Ronald",Graduate Degree,Professional
4361,9673,20672,"Ross, Fernando",Graduate Degree,Professional
4362,9674,20673,"Washington, Dylan",Graduate Degree,Professional
4363,9675,20674,"Butler, Samuel",Bachelors,Skilled Manual
4364,9676,20675,"Martin, Natalie",Bachelors,Skilled Manual
4365,9677,20676,"Parker, Carlos",Bachelors,Skilled Manual
4366,9678,20677,"Bailey, Trinity",Bachelors,Skilled Manual
4367,9679,20678,"Lin, Martha",Bachelors,Skilled Manual
4368,9682,20681,"Moreno, Walter",Graduate Degree,Professional
4369,9683,20682,"Davis, John",Graduate Degree,Professional
4370,9684,20683,"Mitchell, Amanda",Graduate Degree,Professional
4371,9685,20684,"Lee, Olivia",Graduate Degree,Professional
4372,9686,20685,"Powell, Mariah",Bachelors,Professional
4373,9687,20686,"Nelson, Lucas",Bachelors,Professional
4374,9688,20687,"Campbell, Rebecca",Bachelors,Professional
4375,9689,20688,"Ramirez, Steven",Bachelors,Skilled Manual
4376,9690,20689,"Green, Connor",Bachelors,Skilled Manual
4377,9691,20690,"Torres, Nathaniel",Bachelors,Skilled Manual
4378,9693,20692,"Lewis, John",Graduate Degree,Professional
4379,9694,20693,"Perry, Zachary",Graduate Degree,Professional
4380,9696,20695,"Brown, Joshua",Bachelors,Skilled Manual
4381,9697,20696,"Gonzales, Ethan",Bachelors,Skilled Manual
4382,9698,20697,"Schmidt, Stefanie",Bachelors,Skilled Manual
4383,9699,20698,"Chandra, Darren",Bachelors,Skilled Manual
4384,9700,20699,"Wang, Hunter",Bachelors,Skilled Manual
4385,9701,20700,"Scott, Marcus",Bachelors,Skilled Manual
4386,9702,20701,"Anderson, Liz",Bachelors,Skilled Manual
4387,9703,20702,"Ross, Oscar",Bachelors,Skilled Manual
4388,9704,20703,"White, Seth",Bachelors,Professional
4389,9705,20704,"Rodriguez, Shane",Bachelors,Professional
4390,9706,20705,"Roberts, Kevin",Bachelors,Professional
4391,9707,20706,"Gonzalez, Haley",Bachelors,Professional
4392,9708,20707,"Stewart, Danielle",Bachelors,Professional
4393,9710,20709,"Evans, Samuel",Bachelors,Professional
4394,9716,20715,"Kapoor, Henry",Partial High School,Manual
4395,9717,20716,"Arun, Kristina",Bachelors,Skilled Manual
4396,9720,20719,"Alvarez, Lawrence",High School,Manual
4397,9721,20720,"Subram, Regina",High School,Manual
4398,9723,20722,"Serrano, Kellie",Partial College,Clerical
4399,9724,20723,"Zhu, Cedric",Partial High School,Manual
4400,9727,20726,"Romero, Beth",High School,Manual
4401,9728,20727,"Ye, Arturo",Partial College,Clerical
4402,9730,20729,"Zhou, Aimee",Partial College,Clerical
4403,9732,20731,"Kovár, Andre",Graduate Degree,Skilled Manual
4404,9733,20732,"Walker, Joshua",Partial College,Clerical
4405,9734,20733,"Luo, Sheena",Partial College,Clerical
4406,9736,20735,"Cooper, Caitlin",Graduate Degree,Skilled Manual
4407,9738,20737,"Griffin, Victoria",Partial College,Clerical
4408,9739,20738,"Kelly, Alex",Graduate Degree,Skilled Manual
4409,9740,20739,"Carter, Kaitlyn",High School,Manual
4410,9742,20741,"Foster, Jocelyn",High School,Manual
4411,9743,20742,"Stewart, Isabella",High School,Manual
4412,9744,20743,"Howard, Arianna",High School,Manual
4413,9745,20744,"Barnes, Amanda",High School,Manual
4414,9748,20747,"Vazquez, Melody",Partial High School,Clerical
4415,9749,20748,"Watson, Stephanie",Partial High School,Clerical
4416,9750,20749,"Morgan, Joan",High School,Clerical
4417,9751,20750,"King, Katherine",Partial College,Clerical
4418,9752,20751,"Arthur, Jermaine",High School,Clerical
4419,9753,20752,"Simmons, Christian",High School,Clerical
4420,9754,20753,"Kelly, Taylor",High School,Clerical
4421,9755,20754,"Davis, Ian",High School,Skilled Manual
4422,9756,20755,"Lopez, Alex",Partial College,Clerical
4423,9758,20757,"Powell, Alexia",High School,Skilled Manual
4424,9759,20758,"Sanders, Jesse",High School,Skilled Manual
4425,9760,20759,"Serrano, Teresa",Partial College,Clerical
4426,9762,20761,"Washington, Jonathan",Partial College,Clerical
4427,9763,20762,"King, Jennifer",High School,Skilled Manual
4428,9764,20763,"Carter, Lucas",High School,Skilled Manual
4429,9766,20765,"Lopez, Wyatt",Partial College,Clerical
4430,9767,20766,"Morgan, Charles",Partial College,Clerical
4431,9768,20767,"Thomas, Rachel",Partial College,Clerical
4432,9769,20768,"Nara, Marshall",Partial College,Clerical
4433,9770,20769,"Sanders, Michelle",Partial College,Clerical
4434,9771,20770,"Mitchell, Carlos",Graduate Degree,Skilled Manual
4435,9773,20772,"Garcia, Samantha",Graduate Degree,Skilled Manual
4436,9775,20774,"Miller, Anthony",Graduate Degree,Skilled Manual
4437,9776,20775,"Alonso, Bruce",Partial College,Clerical
4438,9777,20776,"Long, Haley",Partial College,Clerical
4439,9778,20777,"Sharma, Carly",Graduate Degree,Skilled Manual
4440,9779,20778,"Ramirez, Seth",Graduate Degree,Skilled Manual
4441,9780,20779,"Russell, Maria",Graduate Degree,Skilled Manual
4442,9781,20780,"White, Michael",Graduate Degree,Skilled Manual
4443,9783,20782,"Ye, Alan",Graduate Degree,Skilled Manual
4444,9785,20784,"Walker, Eduardo",Graduate Degree,Skilled Manual
4445,9788,20787,"Pal, Bridget",Graduate Degree,Skilled Manual
4446,9789,20788,"Gonzalez, Sara",Graduate Degree,Skilled Manual
4447,9790,20789,"Williams, Miguel",Graduate Degree,Skilled Manual
4448,9791,20790,"Harrison, Kayla",Graduate Degree,Skilled Manual
4449,9792,20791,"Patterson, Ryan",Graduate Degree,Skilled Manual
4450,9799,20798,"Munoz, Mathew",Bachelors,Manual
4451,9800,20799,"Raje, Peter",Graduate Degree,Clerical
4452,9806,20805,"Williams, Brandon",Partial College,Manual
4453,9809,20808,"Jai, Julie",Partial College,Manual
4454,9829,20828,"Shan, Jaclyn",Graduate Degree,Clerical
4455,9830,20829,"Diaz, Andy",Graduate Degree,Clerical
4456,9831,20830,"Martinez, Whitney",Graduate Degree,Clerical
4457,9832,20831,"Xu, Drew",Graduate Degree,Clerical
4458,9834,20833,"Sai, Douglas",Partial College,Manual
4459,9836,20835,"Gutierrez, Ruben",Partial College,Manual
4460,9837,20836,"Chandra, Stanley",Partial College,Manual
4461,9842,20841,"Alonso, Jésus",Graduate Degree,Clerical
4462,9843,20842,"Moreno, Tyrone",Bachelors,Clerical
4463,9844,20843,"Shan, Jose",Bachelors,Clerical
4464,9846,20845,"Malhotra, Barry",Bachelors,Clerical
4465,9848,20847,"Young, Kyle",Bachelors,Clerical
4466,9855,20854,"Raji, Kara",High School,Manual
4467,9861,20860,"Lopez, Preston",Graduate Degree,Clerical
4468,9862,20861,"Nara, Nicolas",Graduate Degree,Clerical
4469,9866,20865,"Ross, Luis",Partial College,Manual
4470,9871,20870,"Moreno, Jaime",High School,Manual
4471,9872,20871,"Arthur, Adriana",High School,Manual
4472,9874,20873,"Subram, Joel",Partial College,Manual
4473,9875,20874,"Lal, Edwin",Partial College,Manual
4474,9877,20876,"Alexander, Jackson",Bachelors,Clerical
4475,9894,20893,"Hall, Robert",Bachelors,Clerical
4476,9897,20896,"Sai, Arthur",Bachelors,Skilled Manual
4477,9899,20898,"Ferrier, Grant",Bachelors,Skilled Manual
4478,9904,20903,"Diaz, Robyn",Bachelors,Skilled Manual
4479,9909,20908,"Foster, Wyatt",Partial High School,Manual
4480,9913,20912,"Hu, Christy",Bachelors,Professional
4481,9914,20913,"Liu, Wesley",Partial College,Clerical
4482,9915,20914,"Zeng, Gilbert",Partial College,Clerical
4483,9917,20916,"Carlson, Kathleen",Partial College,Clerical
4484,9924,20923,"Powell, Isabella",Bachelors,Skilled Manual
4485,9925,20924,"Sanz, Alberto",High School,Manual
4486,9928,20927,"Martinez, Tammy",High School,Manual
4487,9929,20928,"Kapoor, Raymond",Partial College,Clerical
4488,9931,20930,"Chande, Drew",Bachelors,Skilled Manual
4489,9938,20937,"Williams, Natalie",Partial College,Clerical
4490,9940,20939,"Johnson, Joshua",High School,Manual
4491,9946,20945,"Tang, Roger",Partial College,Clerical
4492,9947,20946,"Chandra, Abby",Partial College,Clerical
4493,9959,20958,"Alonso, Gerald",Partial College,Clerical
4494,9968,20967,"Rowe, Casey",Partial College,Manual
4495,9971,20970,"Richardson, Isaiah",Partial College,Manual
4496,9979,20978,"Srini, Bruce",Partial College,Manual
4497,9980,20979,"Jimenez, Diane",Partial College,Manual
4498,9981,20980,"Miller, Matthew",Bachelors,Clerical
4499,9982,20981,"Romero, Craig",Partial College,Manual
4500,10007,21006,"Young, Sydney",Partial College,Manual
4501,10008,21007,"Ma, Nuan",Partial College,Manual
4502,10009,21008,"Carlson, Melody",Partial College,Manual
4503,10010,21009,"Sandberg, Clinton",Partial College,Manual
4504,10011,21010,"Navarro, Ruben",Partial College,Manual
4505,10016,21015,"Hernandez, Diane",Graduate Degree,Clerical
4506,10017,21016,"Kapoor, Michele",Graduate Degree,Clerical
4507,10030,21029,"Martin, Kristi",High School,Manual
4508,10033,21032,"Shan, Brendan",Partial College,Manual
4509,10036,21035,"Sanchez, Roy",Bachelors,Clerical
4510,10038,21037,"Arun, Bruce",Graduate Degree,Clerical
4511,10043,21042,"Liang, Jon",Partial College,Manual
4512,10044,21043,"McDonald, Johnathan",High School,Manual
4513,10048,21047,"Andersen, Sheena",Partial College,Manual
4514,10052,21051,"Alonso, Sabrina",Bachelors,Clerical
4515,10053,21052,"Xu, Sheena",Bachelors,Clerical
4516,10056,21055,"Carlson, Kristi",Graduate Degree,Clerical
4517,10058,21057,"Butler, Elizabeth",Bachelors,Skilled Manual
4518,10066,21065,"Thompson, Robert",Bachelors,Clerical
4519,10074,21073,"Kelly, Catherine",High School,Manual
4520,10076,21075,"Rana, Manuel",Bachelors,Skilled Manual
4521,10077,21076,"Nath, Terrence",Partial High School,Manual
4522,10083,21082,"Edwards, Jason",Partial College,Manual
4523,10086,21085,"Vazquez, Leslie",Partial College,Manual
4524,10087,21086,"Bell, Katelyn",Partial College,Manual
4525,10088,21087,"Scott, Rebecca",Bachelors,Professional
4526,10092,21091,"Jenkins, Ashley",Partial College,Clerical
4527,10097,21096,"Lin, Jon",Partial College,Clerical
4528,10098,21097,"Ruiz, Gary",High School,Manual
4529,10101,21100,"Zhang, Sandra",Partial College,Clerical
4530,10103,21102,"Zheng, Willie",Bachelors,Skilled Manual
4531,10108,21107,"Rodriguez, Kaitlin",Bachelors,Skilled Manual
4532,10109,21108,"Martin, Kristine",Bachelors,Skilled Manual
4533,10110,21109,"Pal, Katie",Partial College,Clerical
4534,10115,21114,"Murphy, Savannah",Partial College,Clerical
4535,10116,21115,"Raman, Bobby",Partial College,Clerical
4536,10121,21120,"Chen, Roger",Partial College,Clerical
4537,10129,21128,"Andersen, Kenneth",Partial College,Clerical
4538,10130,21129,"Wang, Rafael",Partial College,Clerical
4539,10132,21131,"Nath, Gilbert",Partial High School,Manual
4540,10140,21139,"Adams, Alex",Partial College,Skilled Manual
4541,10141,21140,"Diaz, Byron",High School,Skilled Manual
4542,10142,21141,"Li, Omar",High School,Skilled Manual
4543,10143,21142,"Brooks, Mason",High School,Skilled Manual
4544,10144,21143,"Campbell, Allison",Partial College,Skilled Manual
4545,10145,21144,"Richardson, Lucas",Partial College,Skilled Manual
4546,10146,21145,"Lal, Mindy",Bachelors,Professional
4547,10147,21146,"Taylor, Robert",Partial College,Skilled Manual
4548,10148,21147,"Rogers, Angel",Partial College,Skilled Manual
4549,10150,21149,"Diaz, Miguel",Partial College,Skilled Manual
4550,10151,21150,"Ramirez, Alyssa",Graduate Degree,Professional
4551,10152,21151,"Campbell, Aaron",Graduate Degree,Professional
4552,10153,21152,"Hill, Amanda",Graduate Degree,Professional
4553,10154,21153,"Thompson, James",Graduate Degree,Professional
4554,10155,21154,"Clark, Michael",Graduate Degree,Professional
4555,10156,21155,"Flores, Jeremiah",Partial College,Skilled Manual
4556,10157,21156,"Lopez, Maria",Partial College,Skilled Manual
4557,10158,21157,"Perry, Robert",Bachelors,Professional
4558,10159,21158,"Patterson, Trevor",Bachelors,Professional
4559,10164,21163,"Williams, William",Graduate Degree,Professional
4560,10165,21164,"Raman, Troy",Graduate Degree,Professional
4561,10234,21233,"Smith, Christopher",High School,Skilled Manual
4562,10235,21234,"Rivera, Brianna",High School,Skilled Manual
4563,10236,21235,"Hernandez, Stephanie",High School,Skilled Manual
4564,10237,21236,"Peterson, Adrian",High School,Skilled Manual
4565,10238,21237,"Washington, Luke",High School,Skilled Manual
4566,10241,21240,"Jenkins, Aaron",Partial High School,Clerical
4567,10242,21241,"Griffin, Carson",Partial High School,Clerical
4568,10243,21242,"Patterson, Morgan",Partial High School,Clerical
4569,10244,21243,"Bailey, Juan",High School,Skilled Manual
4570,10245,21244,"Torres, Allison",High School,Skilled Manual
4571,10246,21245,"Rodriguez, Samantha",High School,Skilled Manual
4572,10247,21246,"Nelson, Samuel",High School,Skilled Manual
4573,10248,21247,"Sanders, Alex",High School,Skilled Manual
4574,10251,21250,"Coleman, Fernando",High School,Skilled Manual
4575,10254,21253,"Williams, Victoria",High School,Skilled Manual
4576,10261,21260,"Howard, Ariana",High School,Skilled Manual
4577,10262,21261,"Kelly, Jessica",Partial College,Skilled Manual
4578,10263,21262,"Edwards, Sara",Partial College,Skilled Manual
4579,10265,21264,"Butler, Caleb",Partial College,Skilled Manual
4580,10266,21265,"Stone, Richard",Partial College,Skilled Manual
4581,10268,21267,"Parker, Charles",Bachelors,Management
4582,10269,21268,"Lewis, Elizabeth",Bachelors,Management
4583,10270,21269,"Clark, Blake",Bachelors,Management
4584,10271,21270,"Jackson, Daniel",Graduate Degree,Management
4585,10272,21271,"Wang, Thomas",Bachelors,Management
4586,10274,21273,"Thomas, Jennifer",Bachelors,Management
4587,10275,21274,"Scott, Seth",Partial College,Skilled Manual
4588,10276,21275,"Cox, Abigail",Partial College,Skilled Manual
4589,10279,21278,"King, Julia",Partial High School,Clerical
4590,10281,21280,"Walker, Justin",Partial College,Skilled Manual
4591,10282,21281,"Hill, Andrea",Partial College,Skilled Manual
4592,10283,21282,"Smith, Julia",Partial College,Skilled Manual
4593,10286,21285,"Rivera, Mackenzie",Partial College,Professional
4594,10287,21286,"Roy, Luke",Partial College,Professional
4595,10288,21287,"Jimenez, Kendra",Bachelors,Management
4596,10289,21288,"Hall, Hunter",Bachelors,Management
4597,10290,21289,"Wang, Warren",Partial College,Professional
4598,10291,21290,"Torres, Angel",Partial College,Professional
4599,10292,21291,"Morris, Rachel",Partial College,Professional
4600,10293,21292,"Martinez, Austin",Partial College,Professional
4601,10294,21293,"Garcia, Ashley",Partial College,Professional
4602,10295,21294,"Foster, David",Bachelors,Management
4603,10297,21296,"Hall, Luis",Partial College,Professional
4604,10298,21297,"Murphy, Melanie",High School,Professional
4605,10299,21298,"Collins, Noah",High School,Professional
